ID;USERNAME_;PASSWORD_;NAMESURNAME;EMAIL;GENDER;BIRTHDATE;CREATEDDATE;TELNR2;AGE
5148;F_CIRAG;woodpony507;Feride ÇIRAĞ;F_CIRAG@sqlegitimbtk.com;K;19.05.1991;13.10.2017 01:49;(533)7912470;34
5149;A_CALISKAN;f08ca8;Aydın ÇALIŞKAN;A_CALISKAN@sqlegitimbtk.com;E;4.10.1940;13.10.2017 01:49;(543)5022641;85
5150;H_COLAK;5bjw7r;Hakan ÇOLAK;H_COLAK@sqlegitimbtk.com;E;14.06.1954;14.10.2017 01:49;(538)8536181;71
5151;Z_NALBANTLAR;amalwack95;Zeynep NALBANTLAR;Z_NALBANTLAR@sqlegitimbtk.com;K;23.12.1940;15.10.2017 01:49;(535)2006966;85
5152;N_ERDUMAN;ksjo9236;Naz ERDUMAN;N_ERDUMAN@sqlegitimbtk.com;K;12.07.1986;16.10.2017 01:49;(554)7032784;39
5153;S_GVLGVN;_er_i_ka__;Şenay GÜLGÜN;S_GVLGVN@sqlegitimbtk.com;K;17.06.1984;17.10.2017 01:49;(537)1153090;41
5154;B_HARRAMOGLU;cc8ebc;Bilal HARRAMOĞLU;B_HARRAMOGLU@sqlegitimbtk.com;E;19.09.1940;18.10.2017 01:49;(532)9949579;85
5155;D_COMEZ;jayabbott;Didem ÇÖMEZ;D_COMEZ@sqlegitimbtk.com;K;7.07.1969;19.10.2017 01:49;(536)7125842;56
5156;H_KARAYUMRUK;aeswing64;Haydar KARAYUMRUK;H_KARAYUMRUK@sqlegitimbtk.com;E;11.02.1998;20.10.2017 01:49;(535)7602133;27
5157;G_SERBES;anisahamid;Gülşen SERBEŞ;G_SERBES@sqlegitimbtk.com;K;19.07.1966;21.10.2017 01:49;(541)1983024;59
5158;D_GOZVACIK;6696511;Defne GÖZÜAÇIK;D_GOZVACIK@sqlegitimbtk.com;K;12.04.1948;22.10.2017 01:49;(538)8122216;77
5159;R_FICICI;tstarks777;Raziye FIÇICI;R_FICICI@sqlegitimbtk.com;K;29.02.1992;23.10.2017 01:49;(541)7077173;33
5160;E_DERINOLUK;pawq7x;Esra DERİNOLUK;E_DERINOLUK@sqlegitimbtk.com;K;20.03.1950;24.10.2017 01:49;(555)6471765;75
5161;O_FARUK;zxcvbnm046;Ömer Faruk TÜRKANTOZ;O_FARUK@sqlegitimbtk.com;E;4.08.1998;25.10.2017 01:49;(535)7764342;27
5162;B_AKSEL;3=b`~ `~o->-<;Büşra AKSEL;B_AKSEL@sqlegitimbtk.com;K;3.03.1998;26.10.2017 01:49;(541)2465920;27
5163;M_TEKINMEZ;dondelosponysvuelan;Meryem TEKİNMEZ;M_TEKINMEZ@sqlegitimbtk.com;K;23.04.1990;27.10.2017 01:49;(554)9889398;35
5164;B_ERKASAP;kuntrychik31023;Bayram ERKASAP;B_ERKASAP@sqlegitimbtk.com;E;13.08.1989;28.10.2017 01:49;(534)3894057;36
5165;D_CAGLAR;11-16-1994;Duran CAGLAR;D_CAGLAR@sqlegitimbtk.com;E;11.08.1986;29.10.2017 01:49;(534)5303051;39
5166;E_SEREMET;d3m0601260n;Erol ŞEREMET;E_SEREMET@sqlegitimbtk.com;E;16.06.1951;30.10.2017 01:49;(533)2734846;74
5167;H_IBRAHIM;xxcharlesbronsonxx;Halil İbrahim KUZEY;H_IBRAHIM@sqlegitimbtk.com;E;29.03.1997;31.10.2017 01:49;(544)8755140;28
5168;O_KAYAS;ftlsman;Okan KAYAS;O_KAYAS@sqlegitimbtk.com;E;26.05.1967;1.11.2017 01:49;(555)3852085;58
5169;A_ESENYEL;babyjuvi;Aysima ESENYEL;A_ESENYEL@sqlegitimbtk.com;K;19.06.1981;2.11.2017 01:49;(555)4371291;44
5170;S_GVZELDERE;hbullins;Sedanur GÜZELDERE;S_GVZELDERE@sqlegitimbtk.com;K;21.01.1966;3.11.2017 01:49;(554)1739833;59
5171;Z_OZTAC;3441160117xowen;Zeki ÖZTAÇ;Z_OZTAC@sqlegitimbtk.com;E;11.06.1948;4.11.2017 01:49;(532)7804041;77
5172;F_GVVENDIK;8798986;Fatih GÜVENDİK;F_GVVENDIK@sqlegitimbtk.com;E;30.07.1983;6.11.2017 01:49;(536)1553222;42
5173;N_KAVUSTURAN;s_05003146_s;Nilgün KAVUŞTURAN;N_KAVUSTURAN@sqlegitimbtk.com;K;13.02.1967;7.11.2017 01:49;(542)3285879;58
5174;B_TVRKONER;aabout-nus;Bülent TÜRKÖNER;B_TVRKONER@sqlegitimbtk.com;E;24.06.1946;8.11.2017 01:49;(543)6432239;79
5175;N_SAKKALLI;craigcook23;Nazmiye SAKKALLI;N_SAKKALLI@sqlegitimbtk.com;K;9.05.1986;9.11.2017 01:49;(505)7601611;39
5176;S_CAMOK;cvap;Sebahat ÇAMOK;S_CAMOK@sqlegitimbtk.com;K;10.10.1964;10.11.2017 01:49;(555)1162982;61
5177;E_FICACI;p3r1p@+3+1c15m;Eda FIÇACI;E_FICACI@sqlegitimbtk.com;K;14.03.1952;11.11.2017 01:49;(541)9076267;73
5178;T_MADANOGLU;cedoig;Turgay MADANOĞLU;T_MADANOGLU@sqlegitimbtk.com;E;17.12.1940;11.11.2017 01:49;(555)6742477;85
5179;E_ZAMANI;igameadmin;Emrah ZAMANİ;E_ZAMANI@sqlegitimbtk.com;E;12.05.1963;12.11.2017 01:49;(535)9731742;62
5180;H_VLGENER;taranheart;Hira ÜLGENER;H_VLGENER@sqlegitimbtk.com;K;25.11.1988;13.11.2017 01:49;(543)8243763;37
5181;K_KOCAEFE;shawntrash;Kumsal KOCAEFE;K_KOCAEFE@sqlegitimbtk.com;K;22.11.1985;14.11.2017 01:49;(538)7781188;40
5182;S_SAKALLI;59277295;Şerafettin SAKALLI;S_SAKALLI@sqlegitimbtk.com;E;26.07.1973;15.11.2017 01:49;(535)5375963;52
5183;S_BEYOGLU;shalanlee;Sadık BEYOGLU;S_BEYOGLU@sqlegitimbtk.com;E;23.11.1975;16.11.2017 01:49;(505)4423839;50
5184;S_UTANGAN;pameungpeuk2009;Semih UTANGAN;S_UTANGAN@sqlegitimbtk.com;E;17.02.1981;17.11.2017 01:49;(544)5782897;44
5185;B_GVLCEMAL;keyzfargo;Berfin GÜLCEMAL;B_GVLCEMAL@sqlegitimbtk.com;K;6.07.1998;18.11.2017 01:49;(535)5103995;27
5186;Z_ILBAY;iluvpurple9;Zümra İLBAY;Z_ILBAY@sqlegitimbtk.com;K;9.10.1945;19.11.2017 01:49;(544)6404389;80
5187;M_SUKGEN;z482074;Mertcan SUKGEN;M_SUKGEN@sqlegitimbtk.com;E;29.03.1974;20.11.2017 01:49;(533)4623955;51
5188;Y_BAGCIVAN;maryline.thiennot971;Yıldız BAĞÇIVAN;Y_BAGCIVAN@sqlegitimbtk.com;K;13.01.1971;21.11.2017 01:49;(542)6282836;54
5189;E_MVSTERILERI;asorl123456789;Ensar MÜŞTERİLERİ;E_MVSTERILERI@sqlegitimbtk.com;E;2.12.1990;22.11.2017 01:49;(538)2358946;35
5190;A_BULAM;aavlg;Adem BULAM;A_BULAM@sqlegitimbtk.com;E;17.10.1971;23.11.2017 01:49;(555)4603014;54
5191;F_TURFALI;fxpriest;Fatih TURFALI;F_TURFALI@sqlegitimbtk.com;E;27.07.1981;24.11.2017 01:49;(543)7669275;44
5192;E_BENLIOGLU;eizie972;Ercan BENLİOĞLU;E_BENLIOGLU@sqlegitimbtk.com;E;28.10.1963;25.11.2017 01:49;(542)7183144;62
5193;E_KERTEL;4902877;Esmanur KERTEL;E_KERTEL@sqlegitimbtk.com;K;29.03.1948;26.11.2017 01:49;(534)1835634;77
5194;F_KURC;ikage451;Faruk KURÇ;F_KURC@sqlegitimbtk.com;E;17.08.1970;27.11.2017 01:49;(532)1225132;55
5195;M_EMIN;loopey;Muhammed Emin ALBAS;M_EMIN@sqlegitimbtk.com;E;29.03.1977;28.11.2017 01:49;(542)9871234;48
5196;S_YILMAZALTIN;youngbloodgamer;Şenol YILMAZALTIN;S_YILMAZALTIN@sqlegitimbtk.com;E;10.01.1996;29.11.2017 01:49;(541)8473625;29
5197;H_HVSEYIN;hal5forexsignal;Hasan Hüseyin KARABAŞ;H_HVSEYIN@sqlegitimbtk.com;E;15.01.1982;30.11.2017 01:49;(538)4784489;43
5198;E_NUR;emochadmiller;Ela nur KOCAOĞLU;E_NUR@sqlegitimbtk.com;K;3.12.1965;1.12.2017 01:49;(533)8988344;60
5199;H_GOLTAS;blondiefolmar;Hümeyra GÖLTAŞ;H_GOLTAS@sqlegitimbtk.com;K;26.08.1943;2.12.2017 01:49;(544)7032698;82
5200;B_YVCEDAG;abezashtamera;Berk YÜCEDAĞ;B_YVCEDAG@sqlegitimbtk.com;E;1.05.1966;3.12.2017 01:49;(542)1112598;59
5201;N_DAVAZLI;cupcrazy16;Nermin DAVAZLI;N_DAVAZLI@sqlegitimbtk.com;K;31.10.1953;4.12.2017 01:49;(534)4018130;72
5202;E_CAGLIOGLU;chickinaki1995;Engin ÇAĞLIOĞLU;E_CAGLIOGLU@sqlegitimbtk.com;E;28.11.1976;6.12.2017 01:49;(544)8745036;49
5203;Y_BAKDUR;gcacb#07;Yaşar BAKDUR;Y_BAKDUR@sqlegitimbtk.com;E;29.03.1998;7.12.2017 01:49;(544)2509396;27
5204;T_TEMIZTVRK;7049186;Tansu TEMİZTÜRK;T_TEMIZTVRK@sqlegitimbtk.com;K;27.02.1943;8.12.2017 01:49;(553)9723146;82
5205;Y_GEREZ;appris93;Yusuf GEREZ;Y_GEREZ@sqlegitimbtk.com;E;18.08.1962;9.12.2017 01:49;(537)2517190;63
5206;Z_DURUS;silkinwoods;Zeynep DURUŞ;Z_DURUS@sqlegitimbtk.com;K;2.05.1980;10.12.2017 01:49;(537)9252522;45
5207;H_SIRBUDAK;6dd7b6;Hikmet SIRBUDAK;H_SIRBUDAK@sqlegitimbtk.com;E;31.05.1986;10.12.2017 01:49;(535)1374398;39
5208;S_TASTIMUR;marisdiaz;Satı TAŞTİMUR;S_TASTIMUR@sqlegitimbtk.com;K;4.02.1988;11.12.2017 01:49;(554)7874226;37
5209;Y_ALI;quillan140;Yusuf Ali KARAOSMANOĞLU;Y_ALI@sqlegitimbtk.com;E;1.05.1965;12.12.2017 01:49;(544)1797148;60
5210;I_DOLANER;lea1503;İkranur DOLANER;I_DOLANER@sqlegitimbtk.com;K;6.12.1956;13.12.2017 01:49;(542)2726827;69
5211;H_DEGERLIER;iamtheantiproduct;Hülya DEĞERLİER;H_DEGERLIER@sqlegitimbtk.com;K;12.06.1944;14.12.2017 01:49;(544)1862877;81
5212;C_OZKOSE;+r@nsm!++!8le;Canan ÖZKÖSE;C_OZKOSE@sqlegitimbtk.com;K;13.03.1982;15.12.2017 01:49;(555)7868084;43
5213;N_AKPAK;chaparo702;Nurettin AKPAK;N_AKPAK@sqlegitimbtk.com;E;9.04.1958;16.12.2017 01:49;(542)4558057;67
5214;Y_EYMEN;plaindor;Yusuf Eymen OKTAY;Y_EYMEN@sqlegitimbtk.com;E;6.04.1943;17.12.2017 01:49;(542)7808224;82
5215;M_GEDIKBAS;aly4520;Mert GEDİKBAŞ;M_GEDIKBAS@sqlegitimbtk.com;E;14.05.1964;18.12.2017 01:49;(544)1421624;61
5216;E_HASKEBABCI;suzan789;Elmas HASKEBABCI;E_HASKEBABCI@sqlegitimbtk.com;K;5.12.1954;19.12.2017 01:49;(538)2414748;71
5217;E_OZBVYVK;06 15 1198;Enes ÖZBÜYÜK;E_OZBVYVK@sqlegitimbtk.com;E;1.06.1972;20.12.2017 01:49;(541)8994113;53
5218;M_TAYFUR;lori673;Memet TAYFUR;M_TAYFUR@sqlegitimbtk.com;E;2.08.1967;21.12.2017 01:49;(542)5026938;58
5219;A_ETLIKCI;vasily2;Ayhan ETLİKCİ;A_ETLIKCI@sqlegitimbtk.com;E;25.06.1955;22.12.2017 01:49;(543)9409851;70
5220;O_HASPAYLAN;q#####>`~ splat!!;Orhan HASPAYLAN;O_HASPAYLAN@sqlegitimbtk.com;E;13.07.1951;23.12.2017 01:49;(505)1081850;74
5221;N_SEVRAN;d6fbe4;Nuri ŞEVRAN;N_SEVRAN@sqlegitimbtk.com;E;30.01.1978;24.12.2017 01:49;(535)2799482;47
5222;C_OZBUDAK;choiza95;Cihan ÖZBUDAK;C_OZBUDAK@sqlegitimbtk.com;E;6.07.1959;25.12.2017 01:49;(536)5028246;66
5223;K_REIS;84589919;Kamil REİS;K_REIS@sqlegitimbtk.com;E;19.07.1951;26.12.2017 01:49;(543)4196561;74
5224;H_BESLENTI;movinu2;Harun BESLENTİ;H_BESLENTI@sqlegitimbtk.com;E;30.12.1977;27.12.2017 01:49;(533)3524454;48
5225;N_DURANDAS;famousmayra;Nuriye DURANDAŞ;N_DURANDAS@sqlegitimbtk.com;K;20.11.1963;28.12.2017 01:49;(541)6748634;62
5226;C_KIZILARIK;cuimanying;Cemile KIZILARIK;C_KIZILARIK@sqlegitimbtk.com;K;25.08.1967;29.12.2017 01:49;(553)1321843;58
5227;H_HVSEYIN;deathemrah;Hasan Hüseyin YAVUZCAN;H_HVSEYIN@sqlegitimbtk.com;E;18.06.1988;30.12.2017 01:49;(534)2268097;37
5228;D_HANEDAR;m335h73r;Deniz HANEDAR;D_HANEDAR@sqlegitimbtk.com;E;14.02.1968;31.12.2017 01:49;(505)4628882;57
5229;B_MILLER;franjello;Berivan MİLLER;B_MILLER@sqlegitimbtk.com;K;5.12.1971;1.01.2018 01:49;(537)7032679;54
5230;O_CABI;sheirlyong;Okan CABI;O_CABI@sqlegitimbtk.com;E;5.09.1992;2.01.2018 01:49;(553)6752231;33
5231;T_BOZOGLU;csumm;Tuğçe BOZOGLU;T_BOZOGLU@sqlegitimbtk.com;K;6.07.1984;3.01.2018 01:49;(543)1526115;41
5232;S_KARAGOZOGLU;1711ff;Serkan KARAGÖZOĞLU;S_KARAGOZOGLU@sqlegitimbtk.com;E;16.07.1962;4.01.2018 01:49;(543)6989580;63
5233;C_OLMUS;regradated2;Çiğdem OLMUŞ;C_OLMUS@sqlegitimbtk.com;K;28.05.1972;5.01.2018 01:49;(537)3744814;53
5234;E_KACMAZ;leukem!as;Emrah KAÇMAZ;E_KACMAZ@sqlegitimbtk.com;E;13.07.1940;6.01.2018 01:49;(534)8338568;85
5235;H_DONGEL;mastercfink;Hanife DÖNGEL;H_DONGEL@sqlegitimbtk.com;K;28.07.1968;7.01.2018 01:49;(533)9453264;57
5236;R_DINER;0thejensen2;Ravza DİNER;R_DINER@sqlegitimbtk.com;K;26.10.1978;8.01.2018 01:49;(541)5021790;47
5237;E_DERDIYOK;happenstime;Erhan DERDİYOK;E_DERDIYOK@sqlegitimbtk.com;E;12.07.1946;8.01.2018 01:49;(544)2709494;79
5238;M_TELOGLU;3ec3b4;Melih TELOĞLU;M_TELOGLU@sqlegitimbtk.com;E;24.03.1974;9.01.2018 01:49;(537)3098190;51
5239;A_YITER;voordeligst6;Aziz YİTER;A_YITER@sqlegitimbtk.com;E;19.02.1994;10.01.2018 01:49;(538)2279072;31
5240;S_BINAT;bogosse1932;Sedat BİNAT;S_BINAT@sqlegitimbtk.com;E;28.05.1968;11.01.2018 01:49;(532)7314551;57
5241;A_BULDANLIOGLU;soleilu;Ayaz BULDANLIOĞLU;A_BULDANLIOGLU@sqlegitimbtk.com;E;19.05.1975;12.01.2018 01:49;(532)1248650;50
5242;R_KOKSEN;virgina goh;Remziye KÖKŞEN;R_KOKSEN@sqlegitimbtk.com;K;23.11.1968;13.01.2018 01:49;(534)4726971;57
5243;H_KAYNAR;marisjuh88;Havva KAYNAR;H_KAYNAR@sqlegitimbtk.com;K;26.07.1953;14.01.2018 01:49;(555)4245119;72
5244;E_EDIZEL;f2c276;Ebubekir EDİZEL;E_EDIZEL@sqlegitimbtk.com;E;5.09.1965;15.01.2018 01:49;(537)5994814;60
5245;G_SERIFOGLU;ajijop343;Gürsel ŞERİFOĞLU;G_SERIFOGLU@sqlegitimbtk.com;E;24.09.1995;16.01.2018 01:49;(538)3321177;30
5246;E_KUCINOGLU;34achile;Eslem KUÇİNOĞLU;E_KUCINOGLU@sqlegitimbtk.com;K;8.10.1998;17.01.2018 01:49;(555)8358610;27
5247;A_KONAR;darby01!;Alper KONAR;A_KONAR@sqlegitimbtk.com;E;6.05.1940;18.01.2018 01:49;(541)4145343;85
5248;K_CAKALOGLU;m0n3+@r1ly;Kader ÇAKALOĞLU;K_CAKALOGLU@sqlegitimbtk.com;K;4.02.1948;19.01.2018 01:49;(505)3627362;77
5249;C_ERGVL;angcrushngbayan;Celal ERGÜL;C_ERGVL@sqlegitimbtk.com;E;30.10.1969;20.01.2018 01:49;(532)4001647;56
5250;G_OZYASAN;o8$t!n@tely;Gökçe ÖZYASAN;G_OZYASAN@sqlegitimbtk.com;K;17.09.1945;21.01.2018 01:49;(542)9144712;80
5251;N_TAVSANCIOGLU;jtexbase;Nimet TAVSANCIOGLU;N_TAVSANCIOGLU@sqlegitimbtk.com;K;2.02.1975;22.01.2018 01:49;(555)1277755;50
5252;G_OZDER;e$$pecial;Gülcan ÖZDER;G_OZDER@sqlegitimbtk.com;K;10.01.1985;23.01.2018 01:49;(543)7968284;40
5253;G_VANLILAR;casanova9931;Gamze VANLILAR;G_VANLILAR@sqlegitimbtk.com;K;16.06.1974;24.01.2018 01:49;(543)2806785;51
5254;E_TUNC;123moansan;Efe TUNÇ;E_TUNC@sqlegitimbtk.com;E;30.07.1981;25.01.2018 01:49;(537)8676322;44
5255;N_SENSES;edenslane;Nimet ŞENSES;N_SENSES@sqlegitimbtk.com;K;4.08.1947;26.01.2018 01:49;(533)2694347;78
5256;F_SISLI;himirv;Fevzi ŞİŞLİ;F_SISLI@sqlegitimbtk.com;E;26.09.1997;27.01.2018 01:49;(543)1924470;28
5257;Z_CEMAL;halozokker;Zeki CEMAL;Z_CEMAL@sqlegitimbtk.com;E;19.08.1991;28.01.2018 01:49;(541)7846448;34
5258;E_CANOGLU;imam3024;Enes CANOĞLU;E_CANOGLU@sqlegitimbtk.com;E;3.08.1963;29.01.2018 01:49;(541)7838540;62
5259;A_ORUK;rdominiqu;Asel ORUK;A_ORUK@sqlegitimbtk.com;K;5.11.1999;30.01.2018 01:49;(537)6994414;26
5260;A_NEGIS;75321vita;Aysel NEGİŞ;A_NEGIS@sqlegitimbtk.com;K;10.09.1992;31.01.2018 01:49;(541)8355796;33
5261;E_SARE;placetostandrevised;Emin ŞARE;E_SARE@sqlegitimbtk.com;E;18.03.1947;1.02.2018 01:49;(553)4605959;78
5262;N_NUR;da12de;Nisa nur DALAZ;N_NUR@sqlegitimbtk.com;K;20.06.1972;2.02.2018 01:49;(544)9918024;53
5263;Y_GULMARA;sgridated;Yılmaz GULMARA;Y_GULMARA@sqlegitimbtk.com;E;22.03.1962;3.02.2018 01:49;(533)9925863;63
5264;G_DOGANCIK;iluvpedro26;Güler DOĞANCIK;G_DOGANCIK@sqlegitimbtk.com;K;29.05.1946;4.02.2018 01:49;(542)9811961;79
5265;M_ALI;ironsux9;Mehmet Ali TEZELLİ;M_ALI@sqlegitimbtk.com;E;3.04.1959;5.02.2018 01:49;(535)4428636;66
5266;A_ERDEMIRCI;melissa lederer;Abdullah ERDEMİRCİ;A_ERDEMIRCI@sqlegitimbtk.com;E;23.12.1965;6.02.2018 01:49;(542)6251171;60
5267;H_KALFAOGLU;304926033;Halime KALFAOĞLU;H_KALFAOGLU@sqlegitimbtk.com;K;12.12.1972;6.02.2018 01:49;(505)5198119;53
5268;C_CAKIROGLU;juanik972;Celal ÇAKIROĞLU;C_CAKIROGLU@sqlegitimbtk.com;E;5.04.1955;7.02.2018 01:49;(532)2925839;70
5269;M_YUSUF;makyky;Muhammed Yusuf OKKAY;M_YUSUF@sqlegitimbtk.com;E;21.12.1968;8.02.2018 01:49;(554)7134316;57
5270;F_PEKYVREK;oscilanta1995;Fadime PEKYÜREK;F_PEKYVREK@sqlegitimbtk.com;K;15.04.1968;9.02.2018 01:49;(543)5477526;57
5271;T_DEREBAG;munixx85;Türkan DEREBAĞ;T_DEREBAG@sqlegitimbtk.com;K;2.09.1955;10.02.2018 01:49;(541)5847622;70
5272;S_OZDL;7submontagne;Serpil ÖZDL;S_OZDL@sqlegitimbtk.com;K;22.06.1960;11.02.2018 01:49;(542)8175417;65
5273;H_LIVATYALI;ramamirud;Huriye LİVATYALI;H_LIVATYALI@sqlegitimbtk.com;K;15.12.1995;12.02.2018 01:49;(538)4962049;30
5274;S_SUMER;verito4239011;Sultan SUMER;S_SUMER@sqlegitimbtk.com;K;29.05.1974;13.02.2018 01:49;(533)6124678;51
5275;B_SAYMAZ;alpa-service;Bünyamin SAYMAZ;B_SAYMAZ@sqlegitimbtk.com;E;3.11.1950;14.02.2018 01:49;(535)7587651;75
5276;E_ODABAS;xkdgawh;Enver ODABAŞ;E_ODABAS@sqlegitimbtk.com;E;23.04.1941;15.02.2018 01:49;(541)5753680;84
5277;S_MAHMUTOGLU;(~_^)* * * <---8;Şükrü MAHMUTOĞLU;S_MAHMUTOGLU@sqlegitimbtk.com;E;17.12.1946;16.02.2018 01:49;(553)5005038;79
5278;E_ALYAZ;aureli633;Elif ALYAZ;E_ALYAZ@sqlegitimbtk.com;K;7.09.1983;17.02.2018 01:49;(541)3174074;42
5279;G_KARGVN;ckewiuy;Gülay KARGÜN;G_KARGVN@sqlegitimbtk.com;K;27.10.1985;18.02.2018 01:49;(553)1374093;40
5280;Y_TANDOGAN;foxlucero13;Yasemin TANDOĞAN;Y_TANDOGAN@sqlegitimbtk.com;K;7.02.1949;20.02.2018 01:49;(533)3361664;76
5281;N_CAKIRKAYA;monceblank;Narin ÇAKIRKAYA;N_CAKIRKAYA@sqlegitimbtk.com;K;31.12.1982;21.02.2018 01:49;(532)9367071;43
5282;A_DEMIREFE;2703huis;Arin DEMİREFE;A_DEMIREFE@sqlegitimbtk.com;K;2.10.1978;22.02.2018 01:49;(541)2631756;47
5283;M_ENES;hockey_mom57;Muhammed Enes BAĞLAR;M_ENES@sqlegitimbtk.com;E;19.04.1959;23.02.2018 01:49;(505)5337586;66
5284;E_AKTASLIK;dillehay  d ih1 l ih0 hh ey0;Ensar AKTASLIK;E_AKTASLIK@sqlegitimbtk.com;E;27.09.1948;24.02.2018 01:49;(542)5229568;77
5285;A_DAGASLAN;rapidz;Arif DAĞASLAN;A_DAGASLAN@sqlegitimbtk.com;E;15.12.1966;25.02.2018 01:49;(533)1155539;59
5286;E_NUR;4932424;Elif nur CEHİZ;E_NUR@sqlegitimbtk.com;K;17.05.1944;26.02.2018 01:49;(555)4059464;81
5287;S_ABIS;d7754c;Serdar ABİŞ;S_ABIS@sqlegitimbtk.com;E;24.02.1949;27.02.2018 01:49;(554)8077031;76
5288;E_MOBILYA);bienvinida95;Ekrem MOBİLYA);E_MOBILYA)@sqlegitimbtk.com;E;11.04.1999;28.02.2018 01:49;(534)6796674;26
5289;P_IZMAYLO;6trasalir;Pelin İZMAYLO;P_IZMAYLO@sqlegitimbtk.com;K;11.03.1988;1.03.2018 01:49;(542)9736787;37
5290;F_SVRMENELIOGLU;ambassadorgreen;Fatih SÜRMENELİOĞLU;F_SVRMENELIOGLU@sqlegitimbtk.com;E;28.08.1980;2.03.2018 01:49;(534)2016032;45
5291;T_GVNDEM;rchtstrmn;Tülin GÜNDEM;T_GVNDEM@sqlegitimbtk.com;K;30.08.1956;3.03.2018 01:49;(542)5053511;69
5292;Y_ALI;5joel4;Yusuf Ali KARDAŞLAR;Y_ALI@sqlegitimbtk.com;E;7.04.1965;4.03.2018 01:49;(536)8914630;60
5293;D_GOKCEOGLU;"b&eacute;gueule1990";Diyar GÖKCEOGLU;D_GOKCEOGLU@sqlegitimbtk.com;E;15.04.1997;5.03.2018 01:49;(532)7918713;28
5294;E_FRANCESCO;8997857;Elanur FRANCESCO;E_FRANCESCO@sqlegitimbtk.com;K;6.07.1951;6.03.2018 01:49;(532)9722337;74
5295;H_VENEDIK;autoocity;Hanife VENEDİK;H_VENEDIK@sqlegitimbtk.com;K;18.11.1983;7.03.2018 01:49;(532)3116495;42
5296;C_TUTDONMEZ;benjamininnm;Cihan TUTDÖNMEZ;C_TUTDONMEZ@sqlegitimbtk.com;E;13.01.1957;7.03.2018 01:49;(555)2315479;68
5297;B_DORUKOZ;@nd1ron;Baran DORUKÖZ;B_DORUKOZ@sqlegitimbtk.com;E;5.11.1975;8.03.2018 01:49;(505)1408987;50
5298;M_ISIKCEVAHIR;ejirvlohocla;Muzaffer IŞIKCEVAHİR;M_ISIKCEVAHIR@sqlegitimbtk.com;E;26.06.1967;9.03.2018 01:49;(534)6583624;58
5299;A_CILKOPARAN;jayallardyce;Alperen ÇİLKOPARAN;A_CILKOPARAN@sqlegitimbtk.com;E;16.06.1987;10.03.2018 01:49;(505)8448462;38
5300;M_ENES;katertater93;Muhammed Enes HIDIROĞLU;M_ENES@sqlegitimbtk.com;E;3.12.1997;11.03.2018 01:49;(535)5837444;28
5301;S_SONMEZOGLU;dcockreham;Sudenaz SÖNMEZOĞLU;S_SONMEZOGLU@sqlegitimbtk.com;K;28.06.1981;12.03.2018 01:49;(543)9627663;44
5302;A_NOYAN;danisixsixsix;Atakan NOYAN;A_NOYAN@sqlegitimbtk.com;E;28.03.1975;13.03.2018 01:49;(534)6804235;50
5303;I_TVMVKLV;91camille;İsmet TÜMÜKLÜ;I_TVMVKLV@sqlegitimbtk.com;E;4.08.1977;14.03.2018 01:49;(536)4373970;48
5304;S_AGRI;55506c;Şükran AĞRI;S_AGRI@sqlegitimbtk.com;K;27.08.1975;15.03.2018 01:49;(533)9362429;50
5305;E_ALGAC;7d653a37;Elifnur ALGAÇ;E_ALGAC@sqlegitimbtk.com;K;25.03.1942;16.03.2018 01:49;(536)3504066;83
5306;N_KARAMERCAN;arieyana971;Nuran KARAMERCAN;N_KARAMERCAN@sqlegitimbtk.com;K;8.09.1981;17.03.2018 01:49;(505)7605288;44
5307;R_BAGCIVAN;389elliot;Rüzgar BAĞÇIVAN;R_BAGCIVAN@sqlegitimbtk.com;E;6.01.1968;18.03.2018 01:49;(543)7816053;57
5308;H_CANAKPINAR;luchoibz;Hayrettin ÇANAKPINAR;H_CANAKPINAR@sqlegitimbtk.com;E;20.12.1992;19.03.2018 01:49;(533)5187783;33
5309;C_OYAKILICGIL;khochs2;Cihan OYAKILIÇGİL;C_OYAKILICGIL@sqlegitimbtk.com;E;2.11.1955;20.03.2018 01:49;(532)2081636;70
5310;H_ZIMITOGLU;0c33c4;Hamide ZİMİTOĞLU;H_ZIMITOGLU@sqlegitimbtk.com;K;26.02.1983;21.03.2018 01:49;(555)3979674;42
5311;I_BAGIR;freshdwest;İpek BAĞIR;I_BAGIR@sqlegitimbtk.com;K;12.04.1983;22.03.2018 01:49;(544)8231174;42
5312;N_KAYAK;contusionna85;Narin KAYAK;N_KAYAK@sqlegitimbtk.com;K;11.01.1972;23.03.2018 01:49;(533)2884740;53
5313;E_ERBEN;lilmami1016;Esra ERBEN;E_ERBEN@sqlegitimbtk.com;K;2.06.1986;24.03.2018 01:49;(538)1098930;39
5314;U_BASAGAC;yaneira1;Umut BAŞAĞAÇ;U_BASAGAC@sqlegitimbtk.com;E;3.01.1977;25.03.2018 01:49;(554)4653635;48
5315;M_BOZOGLAN;zulma.yamileth;Mehmet BOZOĞLAN;M_BOZOGLAN@sqlegitimbtk.com;E;16.11.1997;26.03.2018 01:49;(541)6731468;28
5316;A_KESCI;mud_runner_ss;Aysima KEŞÇİ;A_KESCI@sqlegitimbtk.com;K;7.11.1973;27.03.2018 01:49;(534)4847542;52
