ID;USERID;ADDRESSTEXT;COUNTRY;CITY;TOWN
11791;2679;SÜTLÜCE MAH.KANALLI SOKAK NO:267 119220 TEPEBAŞI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;TEPEBAŞI
11792;2680;HAMİT-YENİ MAH.KIRŞEHİR CADDESİ SOKAK NO:742 100009 KAMAN/KIRŞEHİR;TÜRKİYE;KIRŞEHİR;KAMAN
11793;2681;GÜLEK-CEVİZLİÇEŞME MAH.28. SOKAK NO:450 75045 TARSUS/MERSİN;TÜRKİYE;MERSİN;TARSUS
11794;2681;DALAMA-ORTA MAH.102. SOKAK NO:226 73315 AYDIN MERKEZ/AYDIN;TÜRKİYE;AYDIN;AYDIN MERKEZ
11795;2682;YOKUŞDİBİ-MUSAKIRIK MAH.91. SOKAK NO:386 106786 KABADÜZ/ORDU;TÜRKİYE;ORDU;KABADÜZ
11796;2683;İSMETPAŞA MAH.59. SOKAK NO:163 86917 ÇANAKKALE MERKEZ/ÇANAKKALE;TÜRKİYE;ÇANAKKALE;ÇANAKKALE MERKEZ
11797;2683;ALPASLAN MAH.1615/5 SOKAK NO:603 119372 BAYRAKLI/İZMİR;TÜRKİYE;İZMİR;BAYRAKLI
11798;2683;VEYSEL KARANİ MAH.494. SOKAK NO:717 112875 ŞANLIURFA MERKEZ/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;ŞANLIURFA MERKEZ
11799;2684;İSTİKLAL MAH.9173. SOKAK NO:388 97018 KEMALPAŞA/İZMİR;TÜRKİYE;İZMİR;KEMALPAŞA
11800;2685;OZANCA KÖYÜ MAH.KADİR SOKAK NO:233 103405 GÖLMARMARA/MANİSA;TÜRKİYE;MANİSA;GÖLMARMARA
11801;2685;ALTINOLUK-ÇAM MAH.YUNUS EMRE 2. SOKAK NO:325 71856 EDREMİT/BALIKESİR/BALIKESİR;TÜRKİYE;BALIKESİR;EDREMİT/BALIKESİR
11802;2685;BARBAROS MAH.CİVELEK SOKAK NO:862 118629 MURATPAŞA/ANTALYA;TÜRKİYE;ANTALYA;MURATPAŞA
11803;2686;3 NOLU ERDOĞDU MAH.KAŞANBUR SOKAK NO:103 111854 TRABZON MERKEZ/TRABZON;TÜRKİYE;TRABZON;TRABZON MERKEZ
11804;2686;KIZILKAYA-YENİ MAH.49. SOKAK NO:495 76988 BUCAK/BURDUR;TÜRKİYE;BURDUR;BUCAK
11805;2686;SARMAKAYA KÖYÜ MAH.BOYLU MEZRASI SOKAK NO:389 123055 GENÇ/BİNGÖL;TÜRKİYE;BİNGÖL;GENÇ
11806;2686;AŞÇIOĞLU MAH.TOPRAKLIK ARA SOKAK NO:133 90114 UZUNKÖPRÜ/EDİRNE;TÜRKİYE;EDİRNE;UZUNKÖPRÜ
11807;2687;FUAT EDİP BAKSİ MAH.1627/5 SOKAK NO:498 119377 BAYRAKLI/İZMİR;TÜRKİYE;İZMİR;BAYRAKLI
11808;2688;TURUNÇLU-MERKEZ MAH.GÖKKUŞAĞI SOKAK NO:756 75749 HATAY MERKEZ/HATAY;TÜRKİYE;HATAY;HATAY MERKEZ
11809;2689;FATİH MAH.YETMİŞEVLER 1. SOKAK NO:163 114297 YOZGAT MERKEZ/YOZGAT;TÜRKİYE;YOZGAT;YOZGAT MERKEZ
11810;2689;HÜRRİYET MAH.33720. SOKAK NO:231 119643 AKDENİZ/MERSİN;TÜRKİYE;MERSİN;AKDENİZ
11811;2690;YEDİLER MAH.526. SOKAK NO:877 84373 BOZÜYÜK/BİLECİK;TÜRKİYE;BİLECİK;BOZÜYÜK
11812;2690;HÜRRİYET MAH.8010 NOLU SOKAK NO:809 79018 KAHTA/ADIYAMAN;TÜRKİYE;ADIYAMAN;KAHTA
11813;2690;ATATÜRK MAH.25. SOKAK NO:602 112825 ŞANLIURFA MERKEZ/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;ŞANLIURFA MERKEZ
11814;2691;KILIÇARSLAN MAH.HAMZA SOKAK NO:337 119458 BAŞİSKELE/KOCAELİ;TÜRKİYE;KOCAELİ;BAŞİSKELE
11815;2691;YENİCE-MERKEZ MAH.CEVİZ SOKAK NO:329 110969 ÇORLU/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ÇORLU
11816;2691;ÇAYHAN-YEŞİLDERE MAH.ŞIH YAHYA CADDESİ SOKAK NO:799 123477 EREĞLİ/KONYA/KONYA;TÜRKİYE;KONYA;EREĞLİ/KONYA
11817;2691;TUZCUMURAT MAH.152. SOKAK NO:324 83907 EDREMİT/BALIKESİR/BALIKESİR;TÜRKİYE;BALIKESİR;EDREMİT/BALIKESİR
11818;2692;RUMELİ MAH.DEMİRHAN SOKAK NO:163 110936 ÇORLU/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ÇORLU
11819;2692;HAYDARLI-YENİ MAH.ŞİMŞEK SOKAK NO:654 75646 DİNAR/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;DİNAR
11820;2692;YUNUS EMRE MAH.573. SOKAK NO:209 119367 SULTANGAZİ/İSTANBUL;TÜRKİYE;İSTANBUL;SULTANGAZİ
11821;2693;KOCATAŞ MAH.CANFES SOKAK NO:313 96147 SARIYER/İSTANBUL;TÜRKİYE;İSTANBUL;SARIYER
11822;2694;KAYNARCA MAH.6.SOK.2.ARA SOKAK NO:293 102417 MALATYA MERKEZ/MALATYA;TÜRKİYE;MALATYA;MALATYA MERKEZ
11823;2694;YENİYAZI KÖYÜ MAH.TIMARLI MEZRASI SOKAK NO:177 122690 GENÇ/BİNGÖL;TÜRKİYE;BİNGÖL;GENÇ
11824;2694;BELDİBİ ÇİFTEÇEŞMELER MAH.33. SOKAK NO:573 118811 KONYAALTI/ANTALYA;TÜRKİYE;ANTALYA;KONYAALTI
11825;2695;KARACAİBRAHİM MAH.KIŞLA ÇIKMAZI SOKAK NO:338 99577 KIRKLARELİ MERKEZ/KIRKLARELİ;TÜRKİYE;KIRKLARELİ;KIRKLARELİ MERKEZ
11826;2695;AYYILDIZ MAH.1674. SOKAK NO:630 81001 ETİMESGUT/ANKARA;TÜRKİYE;ANKARA;ETİMESGUT
11827;2695;YENİ MAHALLE MAH.GÖK SOKAK NO:156 95742 BEYKOZ/İSTANBUL;TÜRKİYE;İSTANBUL;BEYKOZ
11828;2696;YEŞİLYUVA-YAKA MAH.594. SOKAK NO:272 88734 ACIPAYAM/DENİZLİ;TÜRKİYE;DENİZLİ;ACIPAYAM
11829;2696;KAYALIK MAH.2483. SOKAK NO:132 78772 ADIYAMAN MERKEZ/ADIYAMAN;TÜRKİYE;ADIYAMAN;ADIYAMAN MERKEZ
11830;2696;SAYALAR KÖYÜ MAH.NERGİS SOKAK NO:523 121624 SİLİVRİ/İSTANBUL;TÜRKİYE;İSTANBUL;SİLİVRİ
11831;2697;İSTASYON MAH.FATİN RÜŞTÜ ZORLU CADDESİ SOKAK NO:563 103225 ALAŞEHİR/MANİSA;TÜRKİYE;MANİSA;ALAŞEHİR
11832;2698;AKPINAR MAH.AVCI CADDESİ SOKAK NO:861 101908 EMET/KÜTAHYA;TÜRKİYE;KÜTAHYA;EMET
11833;2698;ŞEHİTLİOĞLU KÖYÜ MAH.ÇAKIRCA MEVKİ SOKAK NO:29 103584 KULA/MANİSA;TÜRKİYE;MANİSA;KULA
11834;2698;MEYDANCIK-BALIKLI MAH.KARAYİĞİT CADDESİ SOKAK NO:651 120003 ŞAVŞAT/ARTVİN;TÜRKİYE;ARTVİN;ŞAVŞAT
11835;2699;29 EKİM MAH.7305. SOKAK NO:801 97221 MENEMEN/İZMİR;TÜRKİYE;İZMİR;MENEMEN
11836;2699;MERKEZ MAH.ABDULVAHAP SOKAK NO:145 112999 BİRECİK/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;BİRECİK
11837;2699;ÇAYLI MAH.451. SOKAK NO:186 105461 ORTACA/MUĞLA;TÜRKİYE;MUĞLA;ORTACA
11838;2699;ETİLER MAH.YANARSU SOKAK NO:860 95708 BEŞİKTAŞ/İSTANBUL;TÜRKİYE;İSTANBUL;BEŞİKTAŞ
11839;2700;GÜRPINAR-HACIBAYRAM MAH.A.ZİYAUDDİN GÜMÜŞ HANEVİ SOKAK NO:821 112406 OF/TRABZON;TÜRKİYE;TRABZON;OF
11840;2700;KARABURNA-YENİ MAH.ÖRNEK SOKAK NO:10 105958 HACIBEKTAŞ/NEVŞEHİR;TÜRKİYE;NEVŞEHİR;HACIBEKTAŞ
11841;2701;YENİ MAH.4033. SOKAK NO:287 95528 TARSUS/MERSİN;TÜRKİYE;MERSİN;TARSUS
11842;2701;SELÇUK MAH.TUZPAZARI SOKAK NO:83 100673 SELÇUKLU/KONYA;TÜRKİYE;KONYA;SELÇUKLU
11843;2701;ADATEPE MAH.2/10 SOKAK NO:624 96507 BUCA/İZMİR;TÜRKİYE;İZMİR;BUCA
11844;2701;YEŞİL MAH.4228 SK. 1.KÜME KÜME EVLERİ SOKAK NO:344 95530 TARSUS/MERSİN;TÜRKİYE;MERSİN;TARSUS
11845;2702;ATATÜRK MAH.BEYAZIT SOKAK NO:814 81198 SİNCAN/ANKARA;TÜRKİYE;ANKARA;SİNCAN
11846;2702;KABAKUM KÖYÜ MAH.BANKACILAR-9 SOKAK NO:100 96968 DİKİLİ/İZMİR;TÜRKİYE;İZMİR;DİKİLİ
11847;2702;YURTBAŞI-YENİ MAH.YALNIZ SOKAK NO:619 90230 ELAZIĞ MERKEZ/ELAZIĞ;TÜRKİYE;ELAZIĞ;ELAZIĞ MERKEZ
11848;2703;SELÇUKLU MAH.3632. SOKAK NO:78 112867 ŞANLIURFA MERKEZ/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;ŞANLIURFA MERKEZ
11849;2704;KAVAK MAH.KERVAN SOKAK NO:291 90120 UZUNKÖPRÜ/EDİRNE;TÜRKİYE;EDİRNE;UZUNKÖPRÜ
11850;2704;YEŞİL MAH.EMİRSULTAN CADDESİ SOKAK NO:840 86159 YILDIRIM/BURSA;TÜRKİYE;BURSA;YILDIRIM
11851;2705;SİTELER MAH.DURGUN SOKAK NO:696 103665 SARIGÖL/MANİSA;TÜRKİYE;MANİSA;SARIGÖL
11852;2705;ATAKENT MAH.VATAN CADDESİ SOKAK NO:272 119449 BAŞİSKELE/KOCAELİ;TÜRKİYE;KOCAELİ;BAŞİSKELE
11853;2705;CUMHURİYET MAH.YAYLA SOKAK NO:898 103662 SARIGÖL/MANİSA;TÜRKİYE;MANİSA;SARIGÖL
11854;2706;OSMANLI MAH.ESENKAPI SOKAK NO:785 99063 MELİKGAZİ/KAYSERİ;TÜRKİYE;KAYSERİ;MELİKGAZİ
11855;2706;ADİL MAH.4.MURAT CADDESİ SOKAK NO:259 96417 SULTANBEYLİ/İSTANBUL;TÜRKİYE;İSTANBUL;SULTANBEYLİ
11856;2707;YENİ MAH.FİDAN SOKAK NO:209 101373 KARAPINAR/KONYA;TÜRKİYE;KONYA;KARAPINAR
11857;2707;MERKEZ YENİ MAH.5.DERE ÇIKMAZI KÜME EVLERİ SOKAK NO:407 119213 TEPEBAŞI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;TEPEBAŞI
11858;2708;ÇÜNÜR MAH.5404. SOKAK NO:71 94600 ISPARTA MERKEZ/ISPARTA;TÜRKİYE;ISPARTA;ISPARTA MERKEZ
11859;2709;KARACAOĞLAN MAH.FERAH SOKAK NO:598 78552 KOZAN/ADANA;TÜRKİYE;ADANA;KOZAN
11860;2709;YURT MAH.71151. SOKAK NO:353 118933 ÇUKUROVA/ADANA;TÜRKİYE;ADANA;ÇUKUROVA
11861;2709;YUNUS EMRE MAH.DENİZ SOKAK NO:484 79747 SANDIKLI/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;SANDIKLI
11862;2710;KAZIM KARABEKİR MAH.6919. SOKAK NO:750 126295 TORBALI/İZMİR;TÜRKİYE;İZMİR;TORBALI
11863;2711;ÇAPAK MAH.2551. SOKAK NO:278 97433 TORBALI/İZMİR;TÜRKİYE;İZMİR;TORBALI
11864;2711;ULUYAYLA KÖYÜ MAH.ALTINKUYUSU SOKAK NO:38 113747 EŞME/UŞAK;TÜRKİYE;UŞAK;EŞME
11865;2712;MERKEZ MAH.ÇIBILDAK SOKAK NO:63 109822 SARAYDÜZÜ/SİNOP;TÜRKİYE;SİNOP;SARAYDÜZÜ
11866;2712;CUMHURİYET MAH.EMEK SOKAK NO:620 98841 TOSYA/KASTAMONU;TÜRKİYE;KASTAMONU;TOSYA
11867;2712;ÖRENKALE KÖYÜ MAH.KIRBALI MEZRASI SOKAK NO:599 113954 BAŞKALE/VAN;TÜRKİYE;VAN;BAŞKALE
11868;2712;İBRAHİM HAKKI MAH.YONCA SOKAK NO:63 119135 YAKUTİYE/ERZURUM;TÜRKİYE;ERZURUM;YAKUTİYE
11869;2713;ALTINBAŞAK-PINARBAŞI MAH.59. SOKAK NO:114 90956 ÜZÜMLÜ/ERZİNCAN;TÜRKİYE;ERZİNCAN;ÜZÜMLÜ
11870;2713;ÇIRÇIR MAH.GÜNGÖREN CADDESİ SOKAK NO:687 95841 EYÜP/İSTANBUL;TÜRKİYE;İSTANBUL;EYÜP
11871;2713;YALINAYAK MAH.10128. SOKAK NO:133 119702 TOROSLAR/MERSİN;TÜRKİYE;MERSİN;TOROSLAR
11872;2714;BOZOVA-AŞAĞI MAH.CUMHURİYET CADDESİ SOKAK NO:801 72895 KORKUTELİ/ANTALYA;TÜRKİYE;ANTALYA;KORKUTELİ
11873;2715;KADIOĞLU MAH.1389. SOKAK NO:113 112850 ŞANLIURFA MERKEZ/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;ŞANLIURFA MERKEZ
11874;2715;BÜYÜKMANDIRA-HATİP MAH.İNCİ SOKAK NO:826 99625 BABAESKİ/KIRKLARELİ;TÜRKİYE;KIRKLARELİ;BABAESKİ
11875;2715;BEÇİN-CUMHURİYET MAH.ARICAN SOKAK NO:340 105393 MİLAS/MUĞLA;TÜRKİYE;MUĞLA;MİLAS
11876;2716;BADEMAĞACI-AKPINAR MAH.39. SOKAK NO:393 82092 DÖŞEMEALTI/ANTALYA;TÜRKİYE;ANTALYA;DÖŞEMEALTI
11877;2717;BÜYÜKÇAVUŞLU MERKEZ MAH.UĞURLU SOKAK NO:586 96392 SİLİVRİ/İSTANBUL;TÜRKİYE;İSTANBUL;SİLİVRİ
11878;2717;ÖZERLİ MAH.DEREBAHÇE ÇIKMAZ SOKAK NO:362 94235 DÖRTYOL/HATAY;TÜRKİYE;HATAY;DÖRTYOL
11879;2717;TUĞLADAĞI MAH.12. SOKAK NO:846 110497 KOYULHİSAR/SİVAS;TÜRKİYE;SİVAS;KOYULHİSAR
11880;2717;SULTANİYE MAH.NADİDE SOKAK NO:820 117399 ÇİFTLİKKÖY/YALOVA;TÜRKİYE;YALOVA;ÇİFTLİKKÖY
11881;2718;YILDIRIM BEYAZIT MAH.428. SOKAK NO:303 118913 SARIÇAM/ADANA;TÜRKİYE;ADANA;SARIÇAM
11882;2718;İSTASYON MAH.SEKİZ BİNLİK DEPO MEVKİİ KÜME EVLERİ SOKAK NO:105 110900 ÇERKEZKÖY/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ÇERKEZKÖY
11883;2718;KURTULUŞ MAH.3.TURGUT SOKAK NO:600 96855 BERGAMA/İZMİR;TÜRKİYE;İZMİR;BERGAMA
11884;2718;ADAKÖY-MERKEZ MAH.FETHULLAH SOKAK NO:709 124301 BEYŞEHİR/KONYA;TÜRKİYE;KONYA;BEYŞEHİR
11885;2719;AKARSU-MERCAN MAH.PAŞA SOKAK NO:172 71331 NUSAYBİN/MARDİN;TÜRKİYE;MARDİN;NUSAYBİN
11886;2720;ORTA MAH.7400. SOKAK NO:799 118982 DÖŞEMEALTI/ANTALYA;TÜRKİYE;ANTALYA;DÖŞEMEALTI
11887;2721;KİLİMLİ-HİSAR ARKASI MAH.EMEK EVLER SOKAK NO:233 77860 ZONGULDAK MERKEZ/ZONGULDAK;TÜRKİYE;ZONGULDAK;ZONGULDAK MERKEZ
11888;2722;HUBYAR KÖYÜ MAH.TEKE TAMI MEZRASI SOKAK NO:121 111257 ALMUS/TOKAT;TÜRKİYE;TOKAT;ALMUS
11889;2722;KAYMAKLI MAH.NAZLICAN CADDESİ SOKAK NO:23 111868 TRABZON MERKEZ/TRABZON;TÜRKİYE;TRABZON;TRABZON MERKEZ
11890;2723;YENİMAHALLE MAH.KOVACA KÜME EVLERİ SOKAK NO:802 81614 ELMADAĞ/ANKARA;TÜRKİYE;ANKARA;ELMADAĞ
11891;2724;KÜRECİ-ŞİRİNYURT MAH.AZERBEYCAN CADDESİ SOKAK NO:324 71499 HASSA/HATAY;TÜRKİYE;HATAY;HASSA
11892;2724;KAYABAĞLAR-KAYALI MAH.KAYALI CADDESİ SOKAK NO:870 109371 KURTALAN/SİİRT;TÜRKİYE;SİİRT;KURTALAN
11893;2724;KEMER MAH.3028. SOKAK NO:349 113686 EŞME/UŞAK;TÜRKİYE;UŞAK;EŞME
11894;2725;YUKARI ÇAVUNDUR MAH.2.. CADDESİ SOKAK NO:5 125951 ÇUBUK/ANKARA;TÜRKİYE;ANKARA;ÇUBUK
11895;2726;ESENTEPE MAH.TEKEDERESİ KÜME EVLERİ SOKAK NO:822 79710 İSCEHİSAR/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;İSCEHİSAR
11896;2726;YASSIÇAL-GÖLÖNÜ MAH.ŞEHİT MUSTAFA TULUK SOKAK NO:171 71365 AMASYA MERKEZ/AMASYA;TÜRKİYE;AMASYA;AMASYA MERKEZ
11897;2726;ORTA MAH.1213. SOKAK NO:469 82670 SERİK/ANTALYA;TÜRKİYE;ANTALYA;SERİK
11898;2727;BİNEVLER MAH.81052. SOKAK NO:877 92270 ŞAHİNBEY/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞAHİNBEY
11899;2727;AŞIKPAŞA MAH.ŞAKLI CADDESİ SOKAK NO:223 99779 KIRŞEHİR MERKEZ/KIRŞEHİR;TÜRKİYE;KIRŞEHİR;KIRŞEHİR MERKEZ
11900;2728;YÜZÜNCÜYIL MAH.85325. SOKAK NO:592 118934 ÇUKUROVA/ADANA;TÜRKİYE;ADANA;ÇUKUROVA
11901;2729;SARAÇOĞLU MAH.KIZILKAYA SOKAK NO:69 100470 KARATAY/KONYA;TÜRKİYE;KONYA;KARATAY
11902;2730;SULTANHANI-İSTİKAMET MAH.263 NOLU SOKAK NO:9 121404 AKSARAY MERKEZ/AKSARAY;TÜRKİYE;AKSARAY;AKSARAY MERKEZ
11903;2730;AHİMEHMET KÖYÜ MAH.44. SOKAK NO:591 110944 ÇORLU/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ÇORLU
11904;2730;USKUMRUKÖY MAH.GÜLLER VADİSİ-ORKİDE SOKAK NO:434 96169 SARIYER/İSTANBUL;TÜRKİYE;İSTANBUL;SARIYER
11905;2730;İNÖNÜ MAH.7146. SOKAK NO:543 107781 AKYAZI/SAKARYA;TÜRKİYE;SAKARYA;AKYAZI
11906;2731;YATAĞAN-DR.BAHA AKŞİT MAH.NAMIK KEMAL CADDESİ SOKAK NO:652 89163 SERİNHİSAR/DENİZLİ;TÜRKİYE;DENİZLİ;SERİNHİSAR
11907;2731;ÖZDEMİRCİ-MERKEZ MAH.2090. SOKAK NO:730 89009 ÇİVRİL/DENİZLİ;TÜRKİYE;DENİZLİ;ÇİVRİL
11908;2732;ETLİK MAH.MUSTAFA ÜSTÜNDAĞ SOKAK NO:158 81085 KEÇİÖREN/ANKARA;TÜRKİYE;ANKARA;KEÇİÖREN
11909;2732;KOÇBEYLİ-GÖÇMEZLER MAH.DAR SOKAK NO:219 79459 ÇAY/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;ÇAY
11910;2732;DAVUTLAR-OSMANİYE MAH.İNÖNÜ CADDESİ SOKAK NO:641 73429 KUŞADASI/AYDIN;TÜRKİYE;AYDIN;KUŞADASI
11911;2733;AKKENT-CUMHURİYET MAH.CONA SOKAK NO:101 88877 ÇAL/DENİZLİ;TÜRKİYE;DENİZLİ;ÇAL
11912;2733;TURUNÇ-MERKEZ MAH.VATAN CADDESİ SOKAK NO:26 105367 MARMARİS/MUĞLA;TÜRKİYE;MUĞLA;MARMARİS
11913;2733;ÖZBAĞ-KARŞIYAKA MAH.203. SOKAK NO:142 99818 KIRŞEHİR MERKEZ/KIRŞEHİR;TÜRKİYE;KIRŞEHİR;KIRŞEHİR MERKEZ
11914;2734;TAKAZLI KÖYÜ MAH.GÜLLÜK TARLA MEVKİ MEVKİ SOKAK NO:718 112146 BEŞİKDÜZÜ/TRABZON;TÜRKİYE;TRABZON;BEŞİKDÜZÜ
11915;2735;ŞARHÖYÜK MAH.DİDİM SOKAK NO:29 119232 TEPEBAŞI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;TEPEBAŞI
11916;2735;KARAYEMİŞ KÖYÜ MAH.KOTOS MEVKİ SOKAK NO:20 107209 RİZE MERKEZ/RİZE;TÜRKİYE;RİZE;RİZE MERKEZ
11917;2735;SARIÖMER KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:879 97953 KASTAMONU MERKEZ/KASTAMONU;TÜRKİYE;KASTAMONU;KASTAMONU MERKEZ
11918;2735;ADALET MAH.HASAN GÖNÜLLÜ BULVARI SOKAK NO:769 88548 DENİZLİ MERKEZ/DENİZLİ;TÜRKİYE;DENİZLİ;DENİZLİ MERKEZ
11919;2736;FEVZİPAŞA MAH.48184. SOKAK NO:212 78058 SEYHAN/ADANA;TÜRKİYE;ADANA;SEYHAN
11920;2736;DARIVEREN-MERKEZ MAH.UYSALLAR YOLU KÜME EVLERİ SOKAK NO:194 88704 ACIPAYAM/DENİZLİ;TÜRKİYE;DENİZLİ;ACIPAYAM
11921;2736;HARMANTEPE MAH.MERDİVEN ÇIKMAZI SOKAK NO:789 96023 KAĞITHANE/İSTANBUL;TÜRKİYE;İSTANBUL;KAĞITHANE
11922;2737;ATADÖNMEZ MAH.99. SOKAK NO:594 116069 BAHŞİLİ/KIRIKKALE;TÜRKİYE;KIRIKKALE;BAHŞİLİ
11923;2737;KARŞIYAKA MAH.AGAH SOKAK NO:385 119457 BAŞİSKELE/KOCAELİ;TÜRKİYE;KOCAELİ;BAŞİSKELE
11924;2737;GÜVERCİNLİK-MERKEZ MAH.SÜMBÜL SOKAK NO:450 100978 ÇUMRA/KONYA;TÜRKİYE;KONYA;ÇUMRA
11925;2737;KAKLIK-İSTASYON MAH.200. SOKAK NO:348 89068 HONAZ/DENİZLİ;TÜRKİYE;DENİZLİ;HONAZ
11926;2738;SAKARYA MAH.AYBEY SOKAK NO:153 99065 MELİKGAZİ/KAYSERİ;TÜRKİYE;KAYSERİ;MELİKGAZİ
11927;2738;MERZAN MAH.437. SOKAK NO:274 93979 HAKKARİ MERKEZ/HAKKARİ;TÜRKİYE;HAKKARİ;HAKKARİ MERKEZ
11928;2738;GAZİPAŞA MAH.KUBBELİ CAMİİ SOKAK NO:158 79934 ŞUHUT/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;ŞUHUT
11929;2739;ARMUTLU-GENÇ OSMAN MAH.15. SOKAK NO:421 121808 AKSARAY MERKEZ/AKSARAY;TÜRKİYE;AKSARAY;AKSARAY MERKEZ
11930;2739;YENİMAHALLE MAH.803. SOKAK NO:222 115854 KARAMAN MERKEZ/KARAMAN;TÜRKİYE;KARAMAN;KARAMAN MERKEZ
11931;2740;İHSANİYE MAH.YAŞARLAR SOKAK NO:72 93069 BULANCAK/GİRESUN;TÜRKİYE;GİRESUN;BULANCAK
11932;2741;KEMALETTİN MAH.PAPATYA 1. SOKAK NO:275 110932 ÇORLU/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ÇORLU
11933;2741;KADRİYE MAH.81 (YENİ) SOKAK NO:128 103484 KIRKAĞAÇ/MANİSA;TÜRKİYE;MANİSA;KIRKAĞAÇ
11934;2741;BOĞAZCIK KÖYÜ MAH.DELİKTAŞ MEVKİ SOKAK NO:899 106954 PERŞEMBE/ORDU;TÜRKİYE;ORDU;PERŞEMBE
11935;2741;YEŞİLYAYLA-BELEN MAH.PİLEVNE SOKAK NO:308 72912 KORKUTELİ/ANTALYA;TÜRKİYE;ANTALYA;KORKUTELİ
11936;2742;PINARBAŞI-KAYA MAH.ÇOPUR CADDESİ SOKAK NO:480 78932 ÇELİKHAN/ADIYAMAN;TÜRKİYE;ADIYAMAN;ÇELİKHAN
11937;2742;İMARİYE MAH.5553. SOKAK NO:808 96745 KONAK/İZMİR;TÜRKİYE;İZMİR;KONAK
11938;2742;EVREŞE-YENİ MAH.TUNA SOKAK NO:497 74341 GELİBOLU/ÇANAKKALE;TÜRKİYE;ÇANAKKALE;GELİBOLU
11939;2743;GESİ GÜNEY MAH.GİZEM SOKAK NO:561 99033 MELİKGAZİ/KAYSERİ;TÜRKİYE;KAYSERİ;MELİKGAZİ
11940;2743;YENİMAHALLE MAH.PİRELİ KÜME EVLERİ SOKAK NO:718 81614 ELMADAĞ/ANKARA;TÜRKİYE;ANKARA;ELMADAĞ
11941;2744;ULUOYMAK MAH.ŞEHİT HÜSEYİN GÜRLEKLİ CADDESİ SOKAK NO:768 101959 GEDİZ/KÜTAHYA;TÜRKİYE;KÜTAHYA;GEDİZ
11942;2744;SOĞANLI MAH.SEZER SOKAK NO:441 95669 BAHÇELİEVLER/İSTANBUL;TÜRKİYE;İSTANBUL;BAHÇELİEVLER
11943;2744;EMİRLER MAH.AY SOKAK NO:645 119190 TEPEBAŞI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;TEPEBAŞI
11944;2744;DİKİLİTAŞ MAH.1.GÖKSEL SOKAK NO:681 113547 UŞAK MERKEZ/UŞAK;TÜRKİYE;UŞAK;UŞAK MERKEZ
11945;2745;BAKLACI MAH.GENÇLİK ÇIKMAZI SOKAK NO:487 95727 BEYKOZ/İSTANBUL;TÜRKİYE;İSTANBUL;BEYKOZ
11946;2745;KURDALİ MAH.100054. SOKAK NO:394 119714 TOROSLAR/MERSİN;TÜRKİYE;MERSİN;TOROSLAR
11947;2746;SERİNEVLER MAH.99037. SOKAK NO:417 92339 ŞAHİNBEY/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞAHİNBEY
11948;2746;AKÇABURGAZ MAH.1567. SOKAK NO:382 119318 ESENYURT/İSTANBUL;TÜRKİYE;İSTANBUL;ESENYURT
11949;2746;EKİCİ MAH.GÜNEY SOKAK NO:125 81986 ŞEREFLİKOÇHİSAR/ANKARA;TÜRKİYE;ANKARA;ŞEREFLİKOÇHİSAR
11950;2747;DEMİRTAŞ MAH.KOÇOĞLU 1 CADDESİ SOKAK NO:689 105481 ULA/MUĞLA;TÜRKİYE;MUĞLA;ULA
11951;2748;AYDINLAR MAH.BAHATTİN NAKIPOĞLU CADDESİ SOKAK NO:132 92401 ŞEHİTKAMİL/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞEHİTKAMİL
11952;2749;KARADOĞAN MAH.ULU CADDESİ SOKAK NO:668 85402 KIBRISCIK/BOLU;TÜRKİYE;BOLU;KIBRISCIK
11953;2749;GÜZELBAĞ MAH.GÜNEŞ SOKAK NO:889 118643 MURATPAŞA/ANTALYA;TÜRKİYE;ANTALYA;MURATPAŞA
11954;2749;ÇAMLIK MAH.GÜRÇEŞME CADDESİ SOKAK NO:611 96543 BUCA/İZMİR;TÜRKİYE;İZMİR;BUCA
11955;2749;ABDALAĞA MAH.ABDALAĞA 12. SOKAK NO:7 113316 SİVEREK/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;SİVEREK
